DPSCF300114	CM019198.1	100.000	3633	0	0	253861	257493	7409347	7412979	0.0	6709
DPSCF300114	CM019198.1	100.000	3630	0	0	335419	339048	7490905	7494534	0.0	6704
DPSCF300114	CM019198.1	99.386	3585	22	0	276758	280342	7432244	7435828	0.0	6540
DPSCF300114	CM019198.1	100.000	3512	0	0	4312	7823	7159798	7163309	0.0	6486
DPSCF300114	CM019198.1	100.000	3510	0	0	425605	429114	7581091	7584600	0.0	6482
DPSCF300114	CM019198.1	100.000	3474	0	0	110113	113586	7265599	7269072	0.0	6416
DPSCF300114	CM019198.1	100.000	3351	0	0	39349	42699	7194835	7198185	0.0	6189
DPSCF300114	CM019198.1	99.495	3367	17	0	474963	478329	7630449	7633815	0.0	6156
DPSCF300114	CM019198.1	100.000	3309	0	0	188529	191837	7344015	7347323	0.0	6111
DPSCF300114	CM019198.1	100.000	3177	0	0	7864	11040	7163350	7166526	0.0	5867
DPSCF300114	CM019198.1	100.000	3119	0	0	268564	271682	7424050	7427168	0.0	5760
DPSCF300114	CM019198.1	98.553	3110	45	0	26547	29656	7182033	7185142	0.0	5578
DPSCF300114	CM019198.1	100.000	3017	0	0	156335	159351	7311821	7314837	0.0	5572
DPSCF300114	CM019198.1	100.000	2951	0	0	124114	127064	7279600	7282550	0.0	5450
DPSCF300114	CM019198.1	100.000	2883	0	0	511229	514111	7666715	7669597	0.0	5325
DPSCF300114	CM019198.1	100.000	2801	0	0	82297	85097	7237783	7240583	0.0	5173
DPSCF300114	CM019198.1	99.086	2846	26	0	379385	382230	7534871	7537716	0.0	5160
DPSCF300114	CM019198.1	100.000	2782	0	0	213823	216604	7369309	7372090	0.0	5134
DPSCF300114	CM019198.1	100.000	2778	0	0	139116	141893	7294602	7297379	0.0	5131
DPSCF300114	CM019198.1	99.252	2674	20	0	272295	274968	7427781	7430454	0.0	4865
DPSCF300114	CM019198.1	99.050	2631	25	0	514162	516792	7669648	7672278	0.0	4767
DPSCF300114	CM019198.1	100.000	2571	0	0	93107	95677	7248593	7251163	0.0	4748
DPSCF300114	CM019198.1	99.018	2545	25	0	43262	45806	7198748	7201292	0.0	4608
DPSCF300114	CM019198.1	100.000	2483	0	0	470762	473244	7626248	7628730	0.0	4586
DPSCF300114	CM019198.1	100.000	2469	0	0	54109	56577	7209595	7212063	0.0	4560
DPSCF300114	CM019198.1	100.000	2363	0	0	176533	178895	7332019	7334381	0.0	4364
DPSCF300114	CM019198.1	100.000	2355	0	0	421622	423976	7577108	7579462	0.0	4349
DPSCF300114	CM019198.1	100.000	2301	0	0	30697	32997	7186183	7188483	0.0	4250
DPSCF300114	CM019198.1	100.000	2271	0	0	221038	223308	7376524	7378794	0.0	4194
DPSCF300114	CM019198.1	100.000	2230	0	0	244864	247093	7400350	7402579	0.0	4119
DPSCF300114	CM019198.1	100.000	2190	0	0	441902	444091	7597388	7599577	0.0	4045
DPSCF300114	CM019198.1	100.000	2183	0	0	382278	384460	7537764	7539946	0.0	4032
DPSCF300114	CM019198.1	100.000	2162	0	0	116566	118727	7272052	7274213	0.0	3993
DPSCF300114	CM019198.1	98.901	2183	24	0	495327	497509	7650813	7652995	0.0	3943
DPSCF300114	CM019198.1	98.886	2154	24	0	404895	407048	7560381	7562534	0.0	3890
DPSCF300114	CM019198.1	100.000	2059	0	0	46221	48279	7201707	7203765	0.0	3803
DPSCF300114	CM019198.1	100.000	2053	0	0	339567	341619	7495053	7497105	0.0	3792
DPSCF300114	CM019198.1	100.000	2012	0	0	283270	285281	7438756	7440767	0.0	3716
DPSCF300114	CM019198.1	100.000	1991	0	0	291448	293438	7446934	7448924	0.0	3677
DPSCF300114	CM019198.1	100.000	1965	0	0	280660	282624	7436146	7438110	0.0	3629
DPSCF300114	CM019198.1	100.000	1965	0	0	349916	351880	7505402	7507366	0.0	3629
DPSCF300114	CM019198.1	98.798	1997	24	0	148381	150377	7303867	7305863	0.0	3600
DPSCF300114	CM019198.1	100.000	1917	0	0	342200	344116	7497686	7499602	0.0	3541
DPSCF300114	CM019198.1	98.669	1953	26	0	128981	130933	7284467	7286419	0.0	3511
DPSCF300114	CM019198.1	100.000	1864	0	0	95728	97591	7251214	7253077	0.0	3443
DPSCF300114	CM019198.1	100.000	1850	0	0	439972	441821	7595458	7597307	0.0	3417
DPSCF300114	CM019198.1	100.000	1844	0	0	72247	74090	7227733	7229576	0.0	3406
DPSCF300114	CM019198.1	100.000	1843	0	0	62673	64515	7218159	7220001	0.0	3404
DPSCF300114	CM019198.1	100.000	1832	0	0	285867	287698	7441353	7443184	0.0	3384
DPSCF300114	CM019198.1	98.638	1835	25	0	127103	128937	7282589	7284423	0.0	3297
DPSCF300114	CM019198.1	97.330	1873	50	0	241227	243099	7396713	7398585	0.0	3275
DPSCF300114	CM019198.1	100.000	1770	0	0	377580	379349	7533066	7534835	0.0	3269
DPSCF300114	CM019198.1	100.000	1735	0	0	318797	320531	7474283	7476017	0.0	3205
DPSCF300114	CM019198.1	100.000	1700	0	0	387348	389047	7542834	7544533	0.0	3140
DPSCF300114	CM019198.1	100.000	1689	0	0	275029	276717	7430515	7432203	0.0	3120
DPSCF300114	CM019198.1	100.000	1681	0	0	74138	75818	7229624	7231304	0.0	3105
DPSCF300114	CM019198.1	98.541	1714	25	0	132081	133794	7287567	7289280	0.0	3073
DPSCF300114	CM019198.1	100.000	1663	0	0	106612	108274	7262098	7263760	0.0	3072
DPSCF300114	CM019198.1	98.426	1715	27	0	252118	253832	7407604	7409318	0.0	3068
DPSCF300114	CM019198.1	100.000	1647	0	0	186259	187905	7341745	7343391	0.0	3042
DPSCF300114	CM019198.1	100.000	1633	0	0	219369	221001	7374855	7376487	0.0	3016
DPSCF300114	CM019198.1	100.000	1620	0	0	492796	494415	7648282	7649901	0.0	2992
DPSCF300114	CM019198.1	100.000	1611	0	0	332035	333645	7487521	7489131	0.0	2976
DPSCF300114	CM019198.1	98.723	1644	21	0	56623	58266	7212109	7213752	0.0	2959
DPSCF300114	CM019198.1	100.000	1594	0	0	478529	480122	7634015	7635608	0.0	2944
DPSCF300114	CM019198.1	100.000	1585	0	0	446785	448369	7602271	7603855	0.0	2928
DPSCF300114	CM019198.1	100.000	1574	0	0	287740	289313	7443226	7444799	0.0	2907
DPSCF300114	CM019198.1	100.000	1572	0	0	333694	335265	7489180	7490751	0.0	2904
DPSCF300114	CM019198.1	100.000	1536	0	0	217768	219303	7373254	7374789	0.0	2837
DPSCF300114	CM019198.1	100.000	1510	0	0	18254	19763	7173740	7175249	0.0	2789
DPSCF300114	CM019198.1	100.000	1497	0	0	385783	387279	7541269	7542765	0.0	2765
DPSCF300114	CM019198.1	100.000	1472	0	0	234534	236005	7390020	7391491	0.0	2719
DPSCF300114	CM019198.1	100.000	1435	0	0	360049	361483	7515535	7516969	0.0	2651
DPSCF300114	CM019198.1	98.597	1426	20	0	237913	239338	7393399	7394824	0.0	2556
DPSCF300114	CM019198.1	100.000	1337	0	0	2131	3467	7157617	7158953	0.0	2470
DPSCF300114	CM019198.1	100.000	1307	0	0	178933	180239	7334419	7335725	0.0	2414
DPSCF300114	CM019198.1	96.828	1387	44	0	105185	106571	7260671	7262057	0.0	2399
DPSCF300114	CM019198.1	100.000	1285	0	0	103525	104809	7259011	7260295	0.0	2374
DPSCF300114	CM019198.1	100.000	1171	0	0	384507	385677	7539993	7541163	0.0	2163
DPSCF300114	CM019198.1	100.000	1143	0	0	407099	408241	7562585	7563727	0.0	2111
DPSCF300114	CM019198.1	100.000	1104	0	0	211603	212706	7367089	7368192	0.0	2039
DPSCF300114	CM019198.1	100.000	1099	0	0	448402	449500	7603888	7604986	0.0	2030
DPSCF300114	CM019198.1	100.000	1084	0	0	299960	301043	7455446	7456529	0.0	2002
DPSCF300114	CM019198.1	100.000	1082	0	0	243374	244455	7398860	7399941	0.0	1999
DPSCF300114	CM019198.1	100.000	1068	0	0	297396	298463	7452882	7453949	0.0	1973
DPSCF300114	CM019198.1	100.000	1067	0	0	389850	390916	7545336	7546402	0.0	1971
DPSCF300114	CM019198.1	100.000	1055	0	0	293482	294536	7448968	7450022	0.0	1949
DPSCF300114	CM019198.1	100.000	1052	0	0	510142	511193	7665628	7666679	0.0	1943
DPSCF300114	CM019198.1	100.000	1047	0	0	17134	18180	7172620	7173666	0.0	1934
DPSCF300114	CM019198.1	100.000	1036	0	0	24436	25471	7179922	7180957	0.0	1914
DPSCF300114	CM019198.1	100.000	1014	0	0	174628	175641	7330114	7331127	0.0	1873
DPSCF300114	CM019198.1	100.000	1002	0	0	473280	474281	7628766	7629767	0.0	1851
DPSCF300114	CM019198.1	97.419	1046	27	0	138037	139082	7293523	7294568	0.0	1832
DPSCF300114	CM019198.1	100.000	986	0	0	289356	290341	7444842	7445827	0.0	1821
DPSCF300114	CM019198.1	100.000	983	0	0	173207	174189	7328693	7329675	0.0	1816
DPSCF300114	CM019198.1	100.000	976	0	0	70443	71418	7225929	7226904	0.0	1803
DPSCF300114	CM019198.1	100.000	965	0	0	25502	26466	7180988	7181952	0.0	1783
DPSCF300114	CM019198.1	100.000	960	0	0	108310	109269	7263796	7264755	0.0	1773
DPSCF300114	CM019198.1	100.000	955	0	0	68851	69805	7224337	7225291	0.0	1764
DPSCF300114	CM019198.1	100.000	926	0	0	320570	321495	7476056	7476981	0.0	1711
DPSCF300114	CM019198.1	100.000	897	0	0	376161	377057	7531647	7532543	0.0	1657
DPSCF300114	CM019198.1	100.000	876	0	0	216639	217514	7372125	7373000	0.0	1618
DPSCF300114	CM019198.1	100.000	875	0	0	131164	132038	7286650	7287524	0.0	1616
DPSCF300114	CM019198.1	100.000	871	0	0	490039	490909	7645525	7646395	0.0	1609
DPSCF300114	CM019198.1	100.000	858	0	0	290443	291300	7445929	7446786	0.0	1585
DPSCF300114	CM019198.1	100.000	846	0	0	114724	115569	7270210	7271055	0.0	1563
DPSCF300114	CM019198.1	100.000	835	0	0	192038	192872	7347524	7348358	0.0	1543
DPSCF300114	CM019198.1	100.000	832	0	0	424041	424872	7579527	7580358	0.0	1537
DPSCF300114	CM019198.1	100.000	829	0	0	113845	114673	7269331	7270159	0.0	1531
DPSCF300114	CM019198.1	100.000	795	0	0	192961	193755	7348447	7349241	0.0	1469
DPSCF300114	CM019198.1	100.000	789	0	0	408284	409072	7563770	7564558	0.0	1458
DPSCF300114	CM019198.1	100.000	783	0	0	122776	123558	7278262	7279044	0.0	1447
DPSCF300114	CM019198.1	100.000	766	0	0	298558	299323	7454044	7454809	0.0	1415
DPSCF300114	CM019198.1	100.000	727	0	0	1	727	7155487	7156213	0.0	1343
DPSCF300114	CM019198.1	100.000	718	0	0	29921	30638	7185407	7186124	0.0	1327
DPSCF300114	CM019198.1	100.000	713	0	0	115604	116316	7271090	7271802	0.0	1317
DPSCF300114	CM019198.1	100.000	706	0	0	259204	259909	7414690	7415395	0.0	1304
DPSCF300114	CM019198.1	100.000	690	0	0	237160	237849	7392646	7393335	0.0	1275
DPSCF300114	CM019198.1	100.000	690	0	0	240474	241163	7392646	7393335	0.0	1275
DPSCF300114	CM019198.1	100.000	690	0	0	237160	237849	7395960	7396649	0.0	1275
DPSCF300114	CM019198.1	100.000	690	0	0	240474	241163	7395960	7396649	0.0	1275
DPSCF300114	CM019198.1	100.000	665	0	0	20806	21470	7176292	7176956	0.0	1229
DPSCF300114	CM019198.1	100.000	653	0	0	424914	425566	7580400	7581052	0.0	1206
DPSCF300114	CM019198.1	100.000	616	0	0	11101	11716	7166587	7167202	0.0	1138
DPSCF300114	CM019198.1	100.000	615	0	0	480162	480776	7635648	7636262	0.0	1136
DPSCF300114	CM019198.1	100.000	590	0	0	175679	176268	7331165	7331754	0.0	1090
DPSCF300114	CM019198.1	100.000	570	0	0	390981	391550	7546467	7547036	0.0	1053
DPSCF300114	CM019198.1	100.000	560	0	0	224584	225143	7380070	7380629	0.0	1035
DPSCF300114	CM019198.1	100.000	540	0	0	23206	23745	7178692	7179231	0.0	998
DPSCF300114	CM019198.1	100.000	508	0	0	260945	261452	7416431	7416938	0.0	939
DPSCF300114	CM019210.1	100.000	560	0	0	224584	225143	3980360	3980919	0.0	1035
DPSCF300114	CM019191.1	100.000	560	0	0	224584	225143	6933234	6932675	0.0	1035
