"","X","CHROM","BIN_START","BIN_END","West_vs_East_Fst","West_vs_resident_Fst","East_vs_resident_Fst","migrant_vs_resident_Fst","East_vs_texas_Fst","West_vs_texas_Fst","migrant_pi","resident_pi","West_vs_Florida_FST","East_vs_Florida_FST","Texas_vs_Florida_FST","East_sub_vs_Puerto_Rico_FST","Auto_Allo","Chr_number"
"11924",11923,"DPSCF300114",130001,140000,0.000739085295,0.006347358709,0.006774848534,0.002000430075,0.0049932417726,0.0046486757944,0.0068780183,0.0051993466,0.014769861977,0.014658190555,0.00086965264,0.00389021879,"A",16
"20562",20561,"DPSCF300322",480001,490000,0.001032587538,0.0065407855152,0.006760796541,0.001647749194,0.005377397711,0.0052303889677,0.0094582382,0.0061928095,0.008008999888,0.008062176609,0.0011291465464,NA,"A",16
"11911",11910,"DPSCF300114",1,10000,0.000290949194,0.006719519272,0.006587922,0.001158020089,0.0049153788,0.0051273711807,0.0054054943,0.0047091507,0.013726345516,0.011985966564,0.000450268207,0.0013135811,"A",16
"20566",20565,"DPSCF300322",520001,530000,0.001111795326,0.0060064106628,0.006518590201,0.001559643869,0.0054059508406,0.0049242456965,0.0084120855,0.0051300639,0.009256452885,0.01075315531,0.0016948344275,NA,"A",16
"20553",20552,"DPSCF300322",390001,4e+05,0.000691853171,0.00629562118,0.006458680466,0.001207238837,0.005041452181,0.0048598745825,0.0065439547,0.0055470588,0.009514277426,0.011488337162,0.0005719833438,NA,"A",16
"20556",20555,"DPSCF300322",420001,430000,0.0007076894917,0.0061098908266,0.00640728195,0.001678685416,0.004853057771,0.0046703641262,0.0081571394,0.0059588223,0.008108344055,0.00804302937,0.001106877971,NA,"A",16
"11938",11937,"DPSCF300114",270001,280000,0.000871452874,0.0059591288592,0.006388065925,0.0016526957812,0.005292159619,0.0048394304491,0.00875604,0.0065954235,0.007884004781,0.008683369529,0.001322333954,0.0106186089,"A",16
"20527",20526,"DPSCF300322",130001,140000,0.0008825716813,0.0061121909476,0.00637988922,0.001524316962,0.0051176152829,0.0048827363621,0.0077549429,0.0051999989,0.008961690804,0.008370133162,0.00101631445,NA,"A",16
"20557",20556,"DPSCF300322",430001,440000,0.0009724626365,0.0061251837568,0.006322255581,0.00173667273,0.004922214434,0.0046991228198,0.0084604358,0.0055915028,0.010568682817,0.010719433779,0.00101375342186,NA,"A",16
"11922",11921,"DPSCF300114",110001,120000,0.000697414035,0.006151604765,0.006248768902,0.001275647278,0.004805807175,0.004730629645,0.0065197786,0.0047346404,0.014088528919,0.013869193139,0.000705250803,0.0024369093,"A",16
"11914",11913,"DPSCF300114",30001,40000,0.0005175531915,0.005334025069,0.00615387444,0.001077273048,0.004698462742,0.0040282990427,0.0058901091,0.0046274516,0.007649667025,0.008847496891,0.000739442894,0.0030151301,"A",16
"11913",11912,"DPSCF300114",20001,30000,0.00094912269985,0.0060207200958,0.006151829892,0.001446012742,0.004859492547,0.0046810990317,0.0084999968,0.005339215,0.006868816957,0.00678893668,0.0007680605383,0.006134262,"A",16
"11944",11943,"DPSCF300114",330001,340000,0.0008392718962,0.0058918842282,0.006128970291,0.001256931425,0.004837537919,0.004667789749,0.0075659321,0.0056013059,0.0097379019369,0.01029566312,0.0009603087274,0.0064069627,"A",16
"11916",11915,"DPSCF300114",50001,60000,0.000414742617,0.006055405665,0.006032212671,0.001350644289,0.004368283272,0.0044388643764,0.0053494489,0.0047176465,0.014994675841,0.015116505379,0.000534637917,0.0037193287,"A",16
"11931",11930,"DPSCF300114",200001,210000,0.00116333539046,0.0056233398987,0.00600477166,0.001405819888,0.004874701202,0.0043972292455,0.0090098856,0.006047058,0.0086274243663,0.008723578782,0.0010526210192,0.00438614175,"A",16
"11941",11940,"DPSCF300114",300001,310000,0.0009741467357,0.0058338823663,0.006002555343,0.001598499409,0.004782896397,0.0045169836311,0.0085307653,0.0057156847,0.007810676544,0.007667145418,0.001116494871,0.00496719487,"A",16
"20529",20528,"DPSCF300322",150001,160000,0.000647571463,0.0058410519102,0.0058878004609,0.001774508077,0.0043609624712,0.004273214549,0.0075450515,0.005651633,0.00934766383,0.008929465463,0.0009179725184,NA,"A",16
"11919",11918,"DPSCF300114",80001,90000,0.0004640809047,0.0055995552136,0.005820556551,0.00114103105,0.004360680288,0.0042370832574,0.0055153838,0.0041921573,0.011259152367,0.010780232354,0.00052306539,0.00184307886,"A",16
"11957",11956,"DPSCF300114",460001,470000,0.0008738098275,0.0053373967688,0.005715891851,0.001153550992,0.004865311804,0.0044659777231,0.0073428536,0.0055287562,0.010100899952,0.010925545025,0.001175661814,0.0094229447,"A",16
"11943",11942,"DPSCF300114",320001,330000,0.0006573818832,0.0054869211426,0.005655129361,0.00088831965,0.004601310424,0.0043869325104,0.0055197793,0.0041705883,0.013225633265,0.013094145673,0.00074312699,0.00608327246,"A",16
"20537",20536,"DPSCF300322",230001,240000,0.0009371242015,0.005360170191,0.005641607494,0.001211488388,0.004674936406,0.0043643145057,0.0071681295,0.0054176462,0.0084975040559,0.009452279681,0.000839275309,NA,"A",16
"20563",20562,"DPSCF300322",490001,5e+05,0.00102989439404,0.0050536528346,0.005533702372,0.00119987463,0.004895127697,0.0041679583608,0.0090758199,0.0070633969,0.0082311405889,0.009468650845,0.00148582838786,NA,"A",16
"11936",11935,"DPSCF300114",250001,260000,0.00071169050601,0.0052741028808,0.0055274669,0.001055156756,0.004574259096,0.0042822709202,0.0078714262,0.005546404,0.0069409051458,0.008120824105,0.001504700563,0.00518322398,"A",16
"20558",20557,"DPSCF300322",440001,450000,0.00082685859626,0.0052651079322,0.005477313879,0.001377454811,0.004282674649,0.0040170557712,0.0075934031,0.0052980389,0.0121748317491,0.0126143833174,0.001099517811,NA,"A",16
"11939",11938,"DPSCF300114",280001,290000,0.0008436570259,0.0046093202806,0.005224458144,0.001305253781,0.004520680079,0.0038795686945,0.0071670291,0.0044718942,0.006202003749,0.007454085283,0.0010357842544,0.00569004523,"A",16
"20534",20533,"DPSCF300322",200001,210000,0.00082946699086,0.004810804415,0.0051365309,0.001266343439,0.00407871739,0.0037200510421,0.0056967008,0.004043136,0.0121783610643,0.012850572867,0.00135023526,NA,"A",16
"11915",11914,"DPSCF300114",40001,50000,0.00034846244,0.005033267854,0.005133303272,0.000842872789,0.003895432263,0.003839516534,0.0056813185,0.0041869276,0.00939744857,0.00894075758,0.000729082538,0.0026496216,"A",16
"20536",20535,"DPSCF300322",220001,230000,0.0009055187217,0.0050758871028,0.005061970844,0.001201745087,0.004263295082,0.0042226838128,0.0072890081,0.0050823519,0.005797416265,0.005904985852,0.000897108454,NA,"A",16
"20530",20529,"DPSCF300322",160001,170000,0.000315822174,0.004811410441,0.004934549119,0.001053828394,0.003755105021,0.0036726219386,0.0050153845,0.0035150332,0.005433685844,0.006162471173,0.0004347598669,NA,"A",16
"11959",11958,"DPSCF300114",480001,490000,0.00067948724972,0.0046391637276,0.00481478123,0.00125506224,0.003868004903,0.0037170478074,0.0064483483,0.0041836595,0.0055862697059,0.005429643245,0.00081661339386,0.0074542041,"A",16
"20541",20540,"DPSCF300322",270001,280000,0.0004893823859,0.004982197607,0.00480264735,0.001152659252,0.003649880087,0.0038399099224,0.0061340645,0.0046379082,0.0069561095,0.00700010921,0.0005864827561,NA,"A",16
"20564",20563,"DPSCF300322",500001,510000,0.001097583646,0.0047821685408,0.0047981107124,0.001424109451,0.0042755279241,0.0040359536538,0.0092571367,0.0070921553,0.005973510056,0.005536715515,0.002499192852,NA,"A",16
"11958",11957,"DPSCF300114",470001,480000,0.00080260676,0.004666540898,0.004787190242,0.001171051583,0.003909212864,0.0036812213281,0.0064527451,0.0045601292,0.0068594687455,0.006978404849,0.000984104987,0.0103397648,"A",16
"11955",11954,"DPSCF300114",440001,450000,0.000858569381,0.004641789108,0.0046896234248,0.001170115561,0.003885385804,0.00376703596093,0.0068318654,0.0055784297,0.006913512664,0.007180711128,0.001359969624,0.00510510293,"A",16
"11942",11941,"DPSCF300114",310001,320000,0.000840956243,0.004240714641,0.004670031866,0.000867669107,0.003995927072,0.0034535780686,0.0069032937,0.0050555536,0.005424834433,0.006285237092,0.0009210594722,0.00538589796,"A",16
"20528",20527,"DPSCF300322",140001,150000,0.00052563941,0.0044987569176,0.004621194134,0.00105014925,0.0036984769526,0.0035343343416,0.0047714278,0.0034117643,0.009052502575,0.010154097845,0.0010148711834,NA,"A",16
"11935",11934,"DPSCF300114",240001,250000,0.00078582781062,0.0043350066302,0.004614676541,0.00080093872,0.003775764776,0.0033943004274,0.0054934052,0.0041084961,0.0053907252675,0.005127395307,0.001512524589,0.0006150725,"A",16
"20539",20538,"DPSCF300322",250001,260000,0.0006509965367,0.004544827179,0.004602410554,0.001213444873,0.003548907737,0.0035312534907,0.0055692281,0.0037594762,0.008440814037,0.009186014935,0.00088637591786,NA,"A",16
"20560",20559,"DPSCF300322",460001,470000,0.00070476067114,0.0042456586892,0.0044757152,0.0012403396,0.003607968214,0.0033263632424,0.0061230737,0.003832679,0.0078232722914,0.008069500837,0.00109176933,NA,"A",16
"20554",20553,"DPSCF300322",400001,410000,0.000565707659,0.0042949052614,0.004428722361,0.001036802765,0.003598276403,0.0034517792551,0.0057582396,0.0039928097,0.007376839881,0.007965429633,0.0009863158249,NA,"A",16
"20544",20543,"DPSCF300322",300001,310000,0.00056790074685,0.004224339462,0.0043963172493,0.000969139458,0.00342758915,0.0033011202938,0.0051934042,0.0040307183,0.0067088575519,0.006898563261,0.000468454219,NA,"A",16
"20565",20564,"DPSCF300322",510001,520000,0.0009476417054,0.0037564198171,0.0042666980876,0.00105635138,0.003964480837,0.0033122621856,0.0071571388,0.0051843124,0.0062371590749,0.007352203854,0.001782114085,NA,"A",16
"11961",11960,"DPSCF300114",500001,510000,0.0006464263629,0.004161177904,0.00421185663,0.000976773762,0.003325089802,0.0032420927831,0.0048890104,0.00370915,0.0065100541601,0.006135763574,0.000505146082,0.0028413015,"A",16
"18527",18526,"DPSCF300251",20001,30000,0.0006939119,0.0044135663386,0.004156828959,0.000703288258,0.0030550151873,0.0030793080106,0.0089109836,0.0104692797,0.004934018802,0.00489533913,0.0015476771743,NA,"A",25
"20519",20518,"DPSCF300322",50001,60000,0.00085599785284,0.0045943991986,0.00412897249,0.000661999744,0.003202662772,0.0035749749816,0.0094395553,0.00985817,0.0072560358456,0.007701202018,0.0019140669408,NA,"A",16
"11932",11931,"DPSCF300114",210001,220000,0.00073670453,0.0037434755973,0.004109064999,0.000990559144,0.003475391808,0.0031597070314,0.0055439533,0.004449673,0.005475972609,0.005496696339,0.0007390479668,0.0047328023,"A",16
"11945",11944,"DPSCF300114",340001,350000,0.000430590548,0.003888859004,0.003939037631,0.000979283685,0.002975731607,0.002962449364,0.0044703283,0.0032973855,0.007084963173,0.0070903009,0.00050893884,0.00202645635,"A",16
"20546",20545,"DPSCF300322",320001,330000,0.000447183592,0.0038422491522,0.003838157903,0.001037511212,0.003015785986,0.0029300636466,0.0047692294,0.0032503263,0.006594085573,0.007330390209,0.0009700286524,NA,"A",16
"11933",11932,"DPSCF300114",220001,230000,0.000612193383,0.0036200807176,0.003809287331,0.0007839928,0.003151209567,0.0029877644834,0.005618679,0.0038490186,0.0048447243359,0.004911676201,0.0008699143159,0.0042660162,"A",16
"11940",11939,"DPSCF300114",290001,3e+05,0.000596107411,0.0032541725036,0.003797561025,0.00065764438,0.0032158856784,0.0027195432064,0.0046076908,0.0034666658,0.007047155423,0.007964593708,0.000622685212,0.00239670212,"A",16
"20538",20537,"DPSCF300322",240001,250000,0.0004583414175,0.0033825745314,0.00371805856,0.000979593053,0.002894549747,0.0026744204907,0.0043703283,0.0026137255,0.004721376954,0.005043829253,0.000574797467,NA,"A",16
"20521",20520,"DPSCF300322",70001,80000,0.0008346452966,0.0035606056866,0.003568444992,0.000867913667,0.00292373597,0.0027900777652,0.0074791176,0.0062588231,0.0053008856999,0.0057998294586,0.002047748896,NA,"A",16
"11954",11953,"DPSCF300114",430001,440000,0.000440105702,0.003379962139,0.00353535583,0.000911832471,0.0027616901315,0.0026065912417,0.0045098879,0.0031,0.003765649453,0.003493756073,0.0006160721598,0.0014250838,"A",16
"20547",20546,"DPSCF300322",330001,340000,0.000444344058,0.003382448863,0.003492050392,0.00100274587,0.002685014157,0.0025300014044,0.0041516463,0.0032228753,0.006091159412,0.00613793985,0.0005898961573,NA,"A",16
"20559",20558,"DPSCF300322",450001,460000,0.000492294814,0.0032917851326,0.003468288921,0.00079062698,0.002674062788,0.0025333056707,0.0043483498,0.0030503265,0.005583190823,0.006241384293,0.000443115707,NA,"A",16
"20545",20544,"DPSCF300322",310001,320000,0.00055927951765,0.0031459019887,0.003372960074,0.00081541413,0.002780744516,0.0026106984591,0.0051769208,0.0036058813,0.006477742944,0.006835708111,0.001077030713,NA,"A",16
"12436",12435,"DPSCF300121",490001,5e+05,0.000884194407,0.003151803834,0.003362140896,0.000432048324,0.002498235572,0.0021482806411,0.0059945012,0.0077182998,0.0037378946113,0.00327165032,0.001444274938,0.0056303686,"A",22
"7027",7026,"DPSCF300053",1,10000,0.0010629635728,0.00324852594364,0.00319648005,0.00083998059,0.002969425757,0.0028157517124,0.0072065895,0.0071522862,0.003393596523,0.002600229074,0.004124270137,0.00474794641,"A",8
"20567",20566,"DPSCF300322",530001,540000,0.0005717720694,0.0029021048496,0.003177371282,0.000934973154,0.002651471039,0.0023513851917,0.0049186782,0.0040529409,0.004975482535,0.005594201348,0.0011131180828,NA,"A",16
"11934",11933,"DPSCF300114",230001,240000,0.0008230850392,0.0031238395878,0.0031528198582,0.001017706772,0.002590047706,0.0023668439397,0.0066725232,0.0048078422,0.003957617752,0.004554190121,0.0010056308238,0.00259403041,"A",16
"7032",7031,"DPSCF300053",50001,60000,0.001147857615,0.0035123328428,0.003148266279,0.001405159729,0.002710860484,0.002713728661,0.008097798,0.0082738555,0.0029161078239,0.002518579705,0.0036328355765,0.00649721526,"A",8
"76",75,"DPSCF300002",750001,760000,0.00138576135058,0.003446404055,0.002932817027,0.001301872311,0.0021631748451,0.0022404411449,0.0098351564,0.0104967302,0.0034288227259,0.002421532365,0.00334152741,0.0082934851,"A",2
"9129",9128,"DPSCF300075",40001,50000,0.000291156534,0.00172808217,0.002920765392,0.000151515101,0.001996935482,0.0013698043413,0.0069901036,0.0070712415,0.006699975501,0.00743464783,0.000742957754,0.0256266665,"Z_anc",31
"1457",1456,"DPSCF300010",450001,460000,0.0014363467781,0.0028256566817,0.002795726065,0.002112562801,0.001919524665,0.0019180206573,0.0139593308,0.0142339858,0.003086512323,0.002223378271,0.00283900208972,0.00849800333,"A",4
"22793",22792,"DPSCF300472",40001,50000,0.0010351591375,0.002796740466,0.002789690125,0.000637852422,0.0023090605066,0.0020753138715,0.0058703257,0.0062039198,0.0022855977397,0.0025253567121,0.00285006081326,NA,"A",7
"16357",16356,"DPSCF300197",100001,110000,0.0012800893696,0.0028495933724,0.002776493565,0.001133434823,0.00248874051,0.0022690882978,0.0088988947,0.0090640504,0.003060293475,0.00187391543,0.0045265851175,0.0065833878,"A",7
"9173",9172,"DPSCF300075",480001,490000,0.0005674428987,0.002523170102,0.002770565813,0.000491542576,0.0020699665403,0.0019375252814,0.0088582353,0.0084182996,0.006008515424,0.006220427914,0.00094962214,0.0233883329,"Z_anc",31
"16350",16349,"DPSCF300197",30001,40000,0.0010536775017,0.0026856529141,0.002746976908,0.000849804745,0.0024283936863,0.0020748413604,0.0085626311,0.0082647041,0.0023727590535,0.0028159912804,0.003781507447,0.01140372305,"A",7
"4565",4564,"DPSCF300031",530001,540000,0.001266341525,0.00293378786,0.00271252267,0.001382300954,0.002125192402,0.0019273338997,0.0096923005,0.0107104545,0.0024782337345,0.002106260884,0.0027603040802,0.00534665256,"A",5
"20525",20524,"DPSCF300322",110001,120000,0.00048028041231,0.0026820753602,0.002712127773,0.000573260832,0.002283123003,0.0022078116054,0.0038439547,0.0025241826,0.0046074517198,0.005891757973,0.000494189517,NA,"A",16
"20535",20534,"DPSCF300322",210001,220000,0.0003054009156,0.0024855120812,0.002698993762,0.000717626381,0.002139989465,0.0019444788349,0.0034307673,0.0022758166,0.005857050912,0.005740903679,0.0007669361542,NA,"A",16
"14909",14908,"DPSCF300169",280001,290000,0.0011977951637,0.0031161482756,0.002695566421,0.001359297634,0.0022934500305,0.0023455318135,0.010182411,0.0120522867,0.002487319824,0.002180496612,0.003420508485,0.00431963126,"A",23
"10426",10425,"DPSCF300090",670001,680000,0.001164940036,0.0027099705775,0.0026919207899,0.001662020013,0.001659421153,0.0015821802522,0.0096791139,0.0103745084,0.0029060391829,0.0030872289106,0.0025692467375,0.00848625098,"A",6
"11951",11950,"DPSCF300114",400001,410000,0.00037464835764,0.002786721638,0.00268021275,0.000584988516,0.002154160056,0.0022200926768,0.0033054931,0.0026980389,0.0065283669893,0.005668975694,0.000698417971,0.0043891055,"A",16
"12265",12264,"DPSCF300118",340001,350000,0.00126587143572,0.0028187545257,0.002645179866,0.00203797396,0.0018655591086,0.0016953124164,0.0123868049,0.0145254879,0.0029080830078,0.002194423375,0.0031059709952,0.01238730811,"A",3
"16712",16711,"DPSCF300207",110001,120000,0.000555692281,0.002539695809,0.0026372607669,0.000717125883,0.00205401556,0.0018447340616,0.0065637315,0.0072594754,0.00388254213,0.0037744043564,0.00186197692,0.0059104965,"A",21
"7077",7076,"DPSCF300053",500001,510000,0.0013444988698,0.002872346798,0.002629734482,0.0010935060222,0.0021535334875,0.0020631279289,0.0080966971,0.0099156849,0.0031969815911,0.002345741618,0.0028656139126,0.00474561675,"A",8
"5275",5274,"DPSCF300037",510001,520000,0.001317695282,0.0034690787867,0.002625323669,0.001552096833,0.001703861113,0.002089750567,0.0101758163,0.011897383,0.0037399052497,0.003150084845,0.00358901688626,0.011802202,"A",8
"7045",7044,"DPSCF300053",180001,190000,0.0009955977381,0.002916474342,0.002612459329,0.000731723343,0.002232005777,0.0022523730228,0.0081054899,0.0085143779,0.003230755012,0.0022888947276,0.002297269351,0.00372232936,"A",8
"168",167,"DPSCF300002",1670001,1680000,0.00101173967914,0.0030613826696,0.0025674367,0.001701748809,0.0016968691552,0.0019089753955,0.0102538385,0.0107633971,0.0029422417221,0.002317865604,0.002997264141,0.0032366347,"A",2
"2669",2668,"DPSCF300016",420001,430000,0.00119332641085,0.00277729979429,0.0025588504064,0.001976829193,0.001496370717,0.0015393753919,0.0099758175,0.0103176459,0.002864163391,0.002290528793,0.0027577912219,0.00516577212,"A",2
"2070",2069,"DPSCF300013",130001,140000,0.0015052747207,0.0029536810022,0.002539979423,0.001761760292,0.00176497711098,0.0017035517798,0.0120648271,0.0140137219,0.0032578422151,0.002842195746,0.00304241808286,0.00455391871,"A",12
"5476",5475,"DPSCF300039",230001,240000,0.0012979909538,0.0027223090045,0.002539730457,0.001203188502,0.0019421209251,0.0019639080668,0.0102988936,0.01074379,0.002231943877,0.00194323379,0.002582252681,0.00684836786,"A",7
"7053",7052,"DPSCF300053",260001,270000,0.00104680909997,0.0029239340075,0.002537582736,0.00083937052,0.002086497813,0.0022814754322,0.0091769176,0.0091535937,0.002380744321,0.001948790508,0.002487437265,0.00217799791,"A",8
"2693",2692,"DPSCF300016",660001,670000,0.0010905302737,0.0031141025124,0.0025316197366,0.002073188018,0.001592550326,0.0017579111132,0.0097571355,0.0108633976,0.002722713576,0.00187387035,0.0027953280464,0.00453150925,"A",2
"5133",5132,"DPSCF300036",40001,50000,0.001267745505,0.0029616813086,0.002523721378,0.001928983144,0.0016403450006,0.0017946415531,0.0108560363,0.0120359453,0.0024120130488,0.002099359368,0.002305931492,0.0075359162,"A",2
"11960",11959,"DPSCF300114",490001,5e+05,0.00048631314586,0.002368396244,0.002517980077,0.000866939865,0.001972858503,0.0017918290078,0.0042263713,0.002677777,0.0028327517599,0.0029931432716,0.00062432856786,0.00488454498,"A",16
"16354",16353,"DPSCF300197",70001,80000,0.001338476407,0.0029153423838,0.0025177612264,0.000750916875,0.00222004998,0.0023323771476,0.0091340593,0.0086653584,0.0030669633903,0.002158638273,0.0038597711963,0.00615683641,"A",7
"22952",22951,"DPSCF300494",20001,30000,0.000940759333,0.002126692255,0.00250377902,0.000680712833,0.002417093538,0.001852663199,0.0058615352,0.0061111095,0.0023014066445,0.002137517726,0.0023889105177,NA,"A",7
"7046",7045,"DPSCF300053",190001,2e+05,0.001059063142,0.0026048767641,0.002501424702,0.001168856632,0.002269624381,0.0018952342813,0.008899994,0.0090509786,0.0029312705791,0.002951961113,0.0027372587159,0.00340221491,"A",8
"15145",15144,"DPSCF300173",570001,580000,0.0012926991509,0.00283297648829,0.002499760912,0.001857082252,0.001638406986,0.0016244207776,0.0109153766,0.012494115,0.0032958914505,0.0029523813973,0.0028374957125,0.0073296447,"A",15
"19730",19729,"DPSCF300289",100001,110000,0.00115726048973,0.0031606026035,0.002491495441,0.001088880747,0.0018648340376,0.0020594676815,0.009309883,0.0102562071,0.0026597621771,0.001798272421,0.002562807919,NA,"A",8
"5541",5540,"DPSCF300039",880001,890000,0.001198803247,0.0027923402582,0.002491066404,0.001644490215,0.001546933632,0.0015633509747,0.0083197739,0.0098418281,0.0024642656739,0.002521118845,0.002221097861,0.01140691405,"A",7
"16355",16354,"DPSCF300197",80001,90000,0.00111542963934,0.0028836851492,0.002473360462,0.000848595349,0.0021602925791,0.0022137416484,0.0074494453,0.0079614366,0.002843295701,0.002202662729,0.00372371092506,0.0059100115,"A",7
"20548",20547,"DPSCF300322",340001,350000,0.0004666696925,0.002070796018,0.002468588698,0.00049621922,0.002024196632,0.0016054145502,0.0030615381,0.0021901958,0.003867957019,0.006029973595,0.0004792629947,NA,"A",16
"7060",7059,"DPSCF300053",330001,340000,0.0010227596198,0.0024763929389,0.002456001442,0.000904260033,0.00224568443,0.0017893425234,0.0079472473,0.0086431356,0.0026749563217,0.0029214094768,0.00252080071358,0.00369064519,"A",8
