"","X","CHROM","BIN_START","BIN_END","West_vs_East_Fst","West_vs_resident_Fst","East_vs_resident_Fst","migrant_vs_resident_Fst","East_vs_texas_Fst","West_vs_texas_Fst","migrant_pi","resident_pi","West_vs_Florida_FST","East_vs_Florida_FST","Texas_vs_Florida_FST","East_sub_vs_Puerto_Rico_FST","Auto_Allo","Chr_number"
"5133",5132,"DPSCF300036",40001,50000,0.001267745505,0.0029616813086,0.002523721378,0.001928983144,0.0016403450006,0.0017946415531,0.0108560363,0.0120359453,0.0024120130488,0.002099359368,0.002305931492,0.0075359162,"A",2
"11648",11647,"DPSCF300109",300001,310000,0.001700838062,0.0029206496301,0.0023528165588,0.001928820276,0.0015596511728,0.0018977441713,0.014151641,0.0150405203,0.0039530548211,0.003082696322,0.0037052348845,0.00674060984,"A",24
"19285",19284,"DPSCF300273",370001,380000,0.0013528583897,0.0027027149872,0.002283553235,0.00191880304,0.0014977950679,0.0017217720884,0.010357136,0.0121836578,0.0029264604071,0.0020892682848,0.00254783567016,NA,"A",2
"12338",12337,"DPSCF300120",20001,30000,0.00113976265834,0.0027003151151,0.002072469181,0.001914991131,0.0012501809724,0.0014663840887,0.0112241668,0.0134751607,0.0027627045364,0.002198043407,0.0025994110669,0.00455697657,"A",2
"17797",17796,"DPSCF300232",100001,110000,0.0009709880447,0.0026475228888,0.002082067687,0.001914844446,0.0012491738316,0.0013903031091,0.0097450482,0.0116986916,0.0023185001275,0.001859680685,0.002159717901,0.0030450524,"A",15
"17606",17605,"DPSCF300228",40001,50000,0.001357402066,0.00258727861079,0.001950844112,0.001911120315,0.001409222005,0.00162023807718,0.0123571342,0.012399343,0.003247260125,0.002382141956,0.00269735993516,0.00605763046,"A",23
"15492",15491,"DPSCF300179",60001,70000,0.0012045606457,0.002676694293,0.001931933614,0.001909766954,0.0012423947639,0.0015209054246,0.0103703231,0.0116300623,0.0025082538708,0.001996834376,0.0022949116284,0.0038230427,"A",23
"2868",2867,"DPSCF300017",1060001,1070000,0.0011885624592,0.0024785717422,0.001926227139,0.001896803711,0.0011732323253,0.0013193792283,0.0098813121,0.0103620891,0.0023991894449,0.002005017106,0.0019806143753,0.00424584761,"A",6
"17808",17807,"DPSCF300232",210001,220000,0.0014894302687,0.0024492462662,0.002317216849,0.001894572396,0.0013921237811,0.0014918138874,0.0107307619,0.0124333304,0.0028606219041,0.002568155407,0.00245727416626,0.0034883929,"A",15
"17801",17800,"DPSCF300232",140001,150000,0.001369035941,0.0025956714145,0.002198628965,0.001879586248,0.0014728398038,0.0014588662188,0.0103977952,0.0120124168,0.003249028424,0.002335104998,0.0026998440675,0.0065882389,"A",15
"12400",12399,"DPSCF300121",130001,140000,0.00134399872024,0.0018579986282,0.001707366133,0.001877649637,0.0011469793544,0.0013278910395,0.0113340583,0.0117875799,0.0040776540801,0.003287887376,0.00358862257312,0.00562596711,"A",22
"2577",2576,"DPSCF300015",800001,810000,0.0010001295371,0.0026852961943,0.002097708478,0.001873924443,0.0013491430533,0.00158186909161,0.0100384548,0.0114470576,0.0031348685877,0.0028138699,0.0026874906389,0.00682388295,"A",9
"23299",23298,"DPSCF300569",10001,20000,0.0015122065221,0.0024004242876,0.0020878988312,0.001871171285,0.0012925360096,0.0014687875826,0.0110241678,0.0124457499,0.0034724090322,0.0031880742736,0.00296120315016,NA,"A",19
"17610",17609,"DPSCF300228",80001,90000,0.00097370039077,0.0026271754674,0.001843637562,0.001869680944,0.001109409953,0.0015335203697,0.0097780148,0.0102555539,0.0024428237102,0.001934000099,0.0020285689677,0.0086521196,"A",23
"3936",3935,"DPSCF300025",530001,540000,0.001319301001,0.00287564331529,0.002204909195,0.001868341514,0.0014687050073,0.0015253694068,0.0102758168,0.0121392138,0.0027861337807,0.001957236409,0.0023951132418,0.00446195952,"A",18
"9808",9807,"DPSCF300082",1010001,1020000,0.0012701405933,0.0025049655012,0.001853861627,0.001868314287,0.001493842672,0.0017108939838,0.0093791142,0.0101176447,0.002973274816,0.001908917711,0.00288549096426,0.00647127881,"A",14
"11946",11945,"DPSCF300114",350001,360000,0.000994029215,0.006563152329,0.006883767493,0.001867934128,0.0052808899131,0.0049679249885,0.0084142818,0.0059973843,0.012338273676,0.012849413082,0.0010895564671,0.00340449557,"A",16
"7339",7338,"DPSCF300055",790001,8e+05,0.0014161491874,0.0015792491674,0.0016945712934,0.001866631217,0.0011565934678,0.00119534096838,0.0116032891,0.0113058823,0.0025284634228,0.001788494341,0.0025266974002,0.00505734875,"A",15
"22258",22257,"DPSCF300420",40001,50000,0.001290609253,0.002553668583,0.002116389124,0.001860900885,0.0014482603372,0.0013881347301,0.0108208724,0.0123718939,0.0026488787385,0.002397306643,0.0028509692888,NA,"A",27
"13362",13361,"DPSCF300138",240001,250000,0.0013693423536,0.0022757086615,0.002004626461,0.001859981721,0.0015446476571,0.0013708918065,0.0108769149,0.0107627428,0.0030780622765,0.002716522652,0.0026198789168,0.0070717773,"A",19
"17422",17421,"DPSCF300223",190001,2e+05,0.001363968696,0.002263954412,0.0019998113864,0.001857207837,0.001297482422,0.0012549973794,0.0084098834,0.0107555527,0.00288366503948,0.001703945282,0.002344550477,0.00628401962,"A",2
"15145",15144,"DPSCF300173",570001,580000,0.0012926991509,0.00283297648829,0.002499760912,0.001857082252,0.001638406986,0.0016244207776,0.0109153766,0.012494115,0.0032958914505,0.0029523813973,0.0028374957125,0.0073296447,"A",15
"21",20,"DPSCF300002",200001,210000,0.0011435642326,0.002570249944,0.001816641036,0.0018563619502,0.0012151261846,0.0015418557855,0.0117769152,0.0119143783,0.0031060136231,0.0022637955737,0.002016919941,0.00872997515,"A",2
"19272",19271,"DPSCF300273",240001,250000,0.00142133877985,0.0024643402306,0.00204555498,0.001855550651,0.0013330724305,0.0013607706387,0.0099505419,0.0108856177,0.0030951855204,0.0024751585418,0.0028421440454,NA,"A",2
"9925",9924,"DPSCF300084",190001,2e+05,0.001262936653,0.00248314297976,0.00194279856,0.001855515153,0.001265895993,0.0013529996816,0.0100505433,0.0108483643,0.002985500373,0.002153516466,0.00255972732316,0.00607185956,"A",12
"14228",14227,"DPSCF300154",120001,130000,0.0009107213439,0.0023999542102,0.001828668591,0.001855468508,0.0011193440608,0.0013602145167,0.0093626299,0.0103065341,0.002295846395,0.001546666864,0.0021565238254,0.0063425905,"A",9
"22890",22889,"DPSCF300485",20001,30000,0.0011722077054,0.0025884992458,0.001807569925,0.001850571343,0.0011672930051,0.0014501832851,0.0128120785,0.0142091476,0.00271661885,0.002265091612,0.002277056723,NA,"A",27
"12009",12008,"DPSCF300115",460001,470000,0.00127433910386,0.0027306137082,0.002299682651,0.001847104951,0.0015010166773,0.0015952506303,0.0102428492,0.0117392148,0.0025759465869,0.001809667201,0.0027130394964,0.0070365119,"A",6
"18582",18581,"DPSCF300252",130001,140000,0.00124152083076,0.0017822632324,0.001788234724,0.001845551945,0.0013671055269,0.0012289757165,0.0104615314,0.010550325,0.0028867189909,0.002314260762,0.00224872922266,NA,"A",22
"13870",13869,"DPSCF300147",360001,370000,0.001371348016,0.0024232041861,0.001906042023,0.001845115828,0.0013134546272,0.0014282828225,0.0106065853,0.0112810422,0.0030471894959,0.00245788667,0.00257919375096,0.00704149326,"A",16
"11950",11949,"DPSCF300114",390001,4e+05,0.000772110061,0.00676667543044,0.007014312613,0.00184380754,0.005457455129,0.0051958182161,0.0076956021,0.0054699345,0.0092954324519,0.009050797995,0.000942878372,0.00398057225,"A",16
"12393",12392,"DPSCF300121",60001,70000,0.0011455600899,0.0026396614868,0.001830617242,0.001843642451,0.001298327486,0.0016125135806,0.0119692222,0.0128065336,0.004125874245,0.003343590902,0.00343093689344,0.00541072845,"A",22
"3876",3875,"DPSCF300024",960001,970000,0.001335295057,0.0025135290456,0.0020207134483,0.001839072405,0.0014458768051,0.0014437246489,0.0110527393,0.0126104553,0.0037615709467,0.00319723578,0.00323070135586,0.0078820734,"A",9
"9784",9783,"DPSCF300082",770001,780000,0.0012533353,0.0023915850718,0.002115180551,0.001835535628,0.0015277019373,0.0015133128101,0.0101439481,0.0117745072,0.0029872218333,0.0023996999023,0.00274808186328,0.00496130877,"A",14
"20639",20638,"DPSCF300325",210001,220000,0.0010768265354,0.0028127705635,0.001873118819,0.001825351227,0.001360822236,0.0016936809817,0.0098285643,0.0110091478,0.0028318681312,0.002366881653,0.00272132322286,NA,"A",18
"13862",13861,"DPSCF300147",280001,290000,0.00113043042206,0.0024934661911,0.001786712581,0.001813407831,0.001028997578,0.0013024905547,0.0067065882,0.0085777761,0.0027373608742,0.002195940356,0.0021276521648,0.00232721838,"A",16
"22628",22627,"DPSCF300453",70001,80000,0.001171785268,0.0028831905096,0.002150551415,0.001812929393,0.001347997632,0.0016741206807,0.0077384561,0.0091156844,0.0032428143194,0.002494463393,0.0025307910645,NA,"A",2
"10432",10431,"DPSCF300090",730001,740000,0.0010375608523,0.0023633510552,0.002116212946,0.001811931601,0.00125425826841,0.0013689304056,0.0083252678,0.0099856189,0.0031888842626,0.002239812907,0.0023506131704,0.00786418042,"A",6
"17622",17621,"DPSCF300228",200001,210000,0.0012290083037,0.0025192526206,0.002016681279,0.001807478464,0.0013387816022,0.0015733672255,0.0112944968,0.0113477093,0.003208688657,0.002329655909,0.00303822217166,0.010732264,"A",23
"21258",21257,"DPSCF300353",140001,150000,0.0008504310685,0.0018699853493,0.001585364373,0.0017994282632,0.0009547351605,0.0009850940896,0.0074274666,0.008947057,0.002220732089,0.001538421094,0.00195605106036,NA,"A",16
"4273",4272,"DPSCF300029",230001,240000,0.0012547731876,0.0029736056316,0.00238722877861,0.001794632962,0.001418813942,0.001652143784,0.0100692239,0.0117307169,0.002757306114,0.002030627624,0.00215094001,0.00525627677,"A",6
"12828",12827,"DPSCF300128",600001,610000,0.00103160080346,0.00285562682053,0.001802152378,0.001792920391,0.00118940644,0.0016335183868,0.0089769169,0.0103699346,0.003215696355,0.002340339318,0.0026918321414,0.00588613565,"A",9
"13509",13508,"DPSCF300140",490001,5e+05,0.0013038390437,0.0025547370185,0.001725099929,0.0017913286612,0.0011141046585,0.0014472973917,0.0109977942,0.0118705865,0.0034717204796,0.0023239593077,0.0027156369284,0.00504223682,"A",12
"7403",7402,"DPSCF300056",510001,520000,0.0015005444467,0.0025961363955,0.0018955262943,0.001791207927,0.001480566231,0.0017903445809,0.011956035,0.0133326772,0.0039016479796,0.0026907115501,0.0031615864637,0.00545163829,"A",25
"883",882,"DPSCF300006",1910001,1920000,0.001160654853,0.0023302850366,0.001996497825,0.001784330284,0.001461375728,0.0015082416506,0.0099747179,0.0109287568,0.0029875409588,0.002742136217,0.00270397020122,0.00475139835,"A",4
"3161",3160,"DPSCF300019",780001,790000,0.0012826199159,0.0021337779236,0.0017040050984,0.001780238385,0.0012903871439,0.0014054473472,0.0113933985,0.0122810444,0.0025458544414,0.002297573908,0.002887181493,0.0041850494,"A",18
"18622",18621,"DPSCF300253",210001,220000,0.0012113854185,0.0024392422854,0.002253273458,0.001779453461,0.001664284288,0.0015359068519,0.0116549369,0.0119300629,0.0027751368012,0.002356907123,0.00309622717486,NA,"A",17
"4015",4014,"DPSCF300026",290001,3e+05,0.000806618908,0.00185852476,0.0018328919754,0.001779261114,0.0010632684052,0.0010303942855,0.0086692247,0.0104967304,0.0028456754332,0.002647044805,0.0026303656159,0.00891554156,"A",3
"18277",18276,"DPSCF300243",160001,170000,0.00146116713324,0.0029558136216,0.002097332887,0.001777011137,0.0014880970576,0.001897284138,0.0111659255,0.0119026107,0.0030789158825,0.003030971062,0.00307334253686,NA,"A",12
"8481",8480,"DPSCF300067",670001,680000,0.0014234069,0.0029421041113,0.002096571894,0.001775916923,0.0013840619243,0.0016639812221,0.0102142788,0.0127699324,0.00379936515,0.002632421919,0.00343257687056,0.00441240988,"A",16
"20529",20528,"DPSCF300322",150001,160000,0.000647571463,0.0058410519102,0.0058878004609,0.001774508077,0.0043609624712,0.004273214549,0.0075450515,0.005651633,0.00934766383,0.008929465463,0.0009179725184,NA,"A",16
"14722",14721,"DPSCF300165",310001,320000,0.00113058783816,0.0021968112226,0.001644222216,0.001770790755,0.0012635343513,0.0014322590307,0.0097923002,0.0108352921,0.0026511596913,0.002320575045,0.00217769473576,0.00669203001,"A",26
"17626",17625,"DPSCF300228",240001,250000,0.0012141041095,0.0023119801418,0.002042705193,0.001767424893,0.0013194939297,0.0013267670101,0.0084868074,0.0104365993,0.0026999653798,0.002382114037,0.0028485685732,0.0086510393,"A",23
"19407",19406,"DPSCF300277",210001,220000,0.0010904766799,0.002332358318,0.001881173547,0.001765609563,0.0012539486139,0.0012443558948,0.0106659269,0.0130150308,0.002295130643,0.002363862435,0.00290774083371,NA,"A",22
"13964",13963,"DPSCF300149",230001,240000,0.00109915725828,0.0026436816614,0.002142276339,0.001762610341,0.001314374194,0.0014647843336,0.0092054878,0.0105104543,0.0030336777112,0.002140219224,0.002424593915,0.0072775817,"A",4
"6097",6096,"DPSCF300043",350001,360000,0.0013070849423,0.0027185028778,0.0018685018359,0.001762541195,0.001456730983,0.001655357435,0.0112329592,0.0116947692,0.002927806174,0.002368294221,0.0032977389759,0.00760612351,"A",2
"2070",2069,"DPSCF300013",130001,140000,0.0015052747207,0.0029536810022,0.002539979423,0.001761760292,0.00176497711098,0.0017035517798,0.0120648271,0.0140137219,0.0032578422151,0.002842195746,0.00304241808286,0.00455391871,"A",12
"17423",17422,"DPSCF300223",200001,210000,0.0009690199122,0.0021379991319,0.002085618908,0.001761020574,0.001316252826,0.0012194659138,0.0088395545,0.0097627424,0.0029904846932,0.002303015143,0.0022762113569,0.0099194519,"A",2
"5296",5295,"DPSCF300037",720001,730000,0.0010137896486,0.0027972072082,0.002166450682,0.001760815298,0.0013662203298,0.0016376051604,0.0077944998,0.0094915012,0.0022956951627,0.001952323329,0.00256479416998,0.00676235756,"A",8
"22529",22528,"DPSCF300444",50001,60000,0.0012433153224,0.0019236610876,0.00164737093,0.001759258912,0.0012732079273,0.0012004495506,0.0099923008,0.0119457485,0.0031306875748,0.002404166832,0.0028683713102,NA,"A",17
"14714",14713,"DPSCF300165",230001,240000,0.00117002119625,0.002071227947,0.001633789973,0.001756201765,0.0012585346863,0.0015299437216,0.0104032903,0.0120098023,0.002901204739,0.002421733282,0.00254118823656,0.00569388223,"A",26
"5389",5388,"DPSCF300038",720001,730000,0.00110053045576,0.002339824181,0.00167414173436,0.001754678447,0.000985714998,0.0015745350122,0.010925267,0.0105228741,0.0029502785962,0.002120054973,0.00271311576272,0.00470267935,"A",9
"19616",19615,"DPSCF300285",140001,150000,0.00112414667446,0.002108835183,0.001630273029,0.001753107758,0.0012216116703,0.0015072995858,0.0094988936,0.011049017,0.00243317611,0.001902707328,0.002227257065,NA,"A",20
"17792",17791,"DPSCF300232",50001,60000,0.001212360118,0.0025050012514,0.001958108508,0.001752623183,0.0013630523835,0.001398987722,0.0099406534,0.0110098009,0.0027672408594,0.002197423402,0.0025915605318,0.00383104576,"A",15
"20112",20111,"DPSCF300302",20001,30000,0.0011789243213,0.0023953106429,0.001723464644,0.00175017481,0.0010617805562,0.001449984101,0.0094714215,0.0098359451,0.002909461198,0.002289203946,0.00275104472486,NA,"A",24
"8748",8747,"DPSCF300071",110001,120000,0.001269772127,0.002398975256,0.001781720311,0.001747393391,0.0013140776579,0.001528610445,0.009276916,0.0112045723,0.0031079138827,0.002284078742,0.0030280550108,0.0099967956,"A",14
"9076",9075,"DPSCF300074",190001,2e+05,0.00133431002162,0.0029152301676,0.002236932515,0.001744924641,0.0013380039678,0.0015699945646,0.0105208709,0.0124607823,0.0038829327778,0.003374107551,0.00339110835886,0.0070753351,"A",9
"14723",14722,"DPSCF300165",320001,330000,0.0011963800397,0.0021997279432,0.001956161988,0.001743757817,0.001460872954,0.0013574964651,0.0091933994,0.0110209131,0.0027887820009,0.002172878231,0.003185156219,0.00491738663,"A",26
"17180",17179,"DPSCF300218",320001,330000,0.0010357990728,0.0019762000577,0.00174737974,0.001743126495,0.001236060541,0.0012210263188,0.0085362584,0.0100803907,0.002764047442,0.001915682774,0.0024987658868,0.0037321372,"A",26
"21879",21878,"DPSCF300392",90001,1e+05,0.0012737080681,0.0023767313826,0.001809758674,0.001742463398,0.0013265085113,0.0014550217322,0.0105933988,0.0114836573,0.0041195723081,0.0034362219775,0.00271498010976,NA,"A",30
"2685",2684,"DPSCF300016",580001,590000,0.00131861834986,0.00307873663504,0.00222778218,0.001741415648,0.0016290532407,0.0019558984237,0.0109933977,0.0115418267,0.003756193209,0.002500474242,0.003451871077,0.006460053,"A",2
"18244",18243,"DPSCF300242",100001,110000,0.0010023600704,0.0019250875637,0.001538696879,0.0017395873232,0.00105892673,0.0011527561788,0.0099131804,0.0120836584,0.002500941439,0.002378408338,0.002255356055,NA,"A",28
"7264",7263,"DPSCF300055",40001,50000,0.00108550258694,0.0022578553396,0.001742764973,0.001737623031,0.001178972898,0.0011567684373,0.0086208727,0.0095163373,0.0027359411855,0.001947974438,0.0022688630338,0.00938650395,"A",15
"20557",20556,"DPSCF300322",430001,440000,0.0009724626365,0.0061251837568,0.006322255581,0.00173667273,0.004922214434,0.0046991228198,0.0084604358,0.0055915028,0.010568682817,0.010719433779,0.00101375342186,NA,"A",16
"13671",13670,"DPSCF300143",480001,490000,0.001150830932,0.0016911499454,0.00136782225196,0.001736576656,0.0011206458861,0.0011591551119,0.009901092,0.0108379065,0.0022508808723,0.001841429428,0.0022219578936,0.0107258096,"A",21
"2743",2742,"DPSCF300016",1160001,1170000,0.001168293859,0.00245380145904,0.001944031303,0.00172521030372,0.001369894165,0.0013287876225,0.0081703241,0.0093137233,0.0024513855679,0.001963911381,0.00233994236186,0.0028763277,"A",2
"19851",19850,"DPSCF300292",190001,2e+05,0.0013960032667,0.0023034295593,0.0020847745158,0.001723540037,0.0015927566459,0.001501938847,0.0148846057,0.0167692794,0.0019705581804,0.0016045974831,0.0018054717844,NA,"A",24
"9938",9937,"DPSCF300084",320001,330000,0.00129241359564,0.0028337260651,0.001948112874,0.001722766807,0.0013169320519,0.0016684882253,0.0105318611,0.0124653576,0.003351455751,0.002399081486,0.00272368811266,0.00539718502,"A",12
"11947",11946,"DPSCF300114",360001,370000,0.0011628629695,0.007518667014,0.007510040709,0.001721549152,0.0060115553881,0.0059225685665,0.0105934031,0.0079869269,0.010289402328,0.010300010929,0.00121136164,0.00239069566,"A",16
"6291",6290,"DPSCF300046",170001,180000,0.0008809475532,0.0018169216935,0.001687055842,0.001714775222,0.0010064135816,0.00106729501139,0.0076791153,0.0088176454,0.0027474819366,0.002173282244,0.002405387822,0.00379884581,"A",2
"9768",9767,"DPSCF300082",610001,620000,0.00113955249703,0.002754261989,0.002110025538,0.001714272261,0.0016903106503,0.0019239829834,0.0094175753,0.0102287566,0.0032645824424,0.002404507216,0.00315385919,0.0052964317,"A",14
"23188",23187,"DPSCF300536",20001,30000,0.0012011560087,0.0026824662752,0.002138109316,0.001714006075,0.0014320544029,0.0017202279598,0.0099263658,0.0097692783,0.003681345708,0.002879790148,0.0028870045417,NA,"A",2
"5131",5130,"DPSCF300036",20001,30000,0.001069260713,0.0021293390046,0.001662983286,0.00171392817,0.001015684286,0.0012134545257,0.0079560382,0.0089692785,0.0026204485045,0.002022965285,0.0022006079152,0.00500299471,"A",2
"17802",17801,"DPSCF300232",150001,160000,0.0012975988954,0.0021878770877,0.0019856080096,0.001713504466,0.0014194657478,0.0014503542635,0.010517575,0.0102568608,0.003015468952,0.00228566891,0.0025997131667,0.00432554988,"A",15
"16222",16221,"DPSCF300195",200001,210000,0.0011979533847,0.0023712426996,0.001963105785,0.001712171353,0.001169307136,0.0012168307189,0.0106571353,0.0125548996,0.0027103688657,0.0025427933655,0.00192928807986,0.00810243281,"A",4
